,Time (Seconds),Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Position
2040,7.515,-33.946465,-0.255244,-16.973267,16.786228,20.213003,-6.789399,-0.049833,0.036186,-33.946491,33.930332,0.622763,0.367232,10.119076,-5.909056,21.93264,-16.98358,46.133678,-33.939075,-25.630095,18.670801,13.935485,-5.202487,Left
2041,7.53,-33.946587,-0.251952,-16.973253,16.881618,20.236649,-6.789399,-0.038071,0.048877,-33.946476,33.929523,0.964942,0.333423,10.144265,-6.475907,20.835329,-16.970205,42.894489,-33.948486,-23.366692,18.670815,13.429217,-6.181567,Left
2042,7.545,-33.946312,-0.270257,-16.973253,16.808699,20.188276,-6.789386,-0.045311,0.054928,-33.946491,33.936874,0.855905,0.266801,10.139867,-6.533909,20.756468,-16.969728,42.221649,-33.952625,-22.906147,18.670801,13.461429,-6.351393,Left
2043,7.56,-33.946178,-0.275175,-16.97328,16.832058,19.984901,-6.789386,-0.066335,0.04329,-33.946491,33.93581,0.66108,0.181096,9.540723,-7.09867,20.668385,-16.94268,41.719288,-33.977486,-22.553257,18.67091,12.692049,-6.844642,Left
2044,7.575,-33.946518,-0.274601,-16.973267,16.817921,19.911928,-6.789386,-0.083561,0.029493,-33.946476,33.941013,0.496118,0.170003,9.001875,-7.558055,20.756508,-16.940468,41.760609,-33.982513,-22.510296,18.670992,12.059833,-7.431164,Left
2045,7.59,-33.94619,-0.279368,-16.973253,16.794165,19.918224,-6.789386,-0.098478,0.021174,-33.946491,33.94186,0.382736,0.094598,8.356613,-8.062888,20.861706,-16.936657,41.877094,-33.98399,-22.57058,18.670828,11.236262,-8.1787,Left
2046,7.605,-33.946205,-0.281909,-16.973253,16.782936,19.849882,-6.789386,-0.103081,0.011748,-33.946491,33.934937,0.276418,-0.070897,7.706762,-8.580972,21.006834,-16.918924,42.123062,-33.997662,-22.686172,18.671169,10.4303,-8.605165,Left
2047,7.62,-33.946682,-0.272497,-16.973253,16.80135,19.901724,-6.789386,-0.109543,0.010723,-33.946507,33.937393,-0.002964,0.17111,7.042512,-9.103495,21.159981,-16.924662,42.401733,-34.021198,-22.802286,18.670883,9.619092,-9.326528,Left
2048,7.635,-33.945564,-0.295966,-16.973253,16.801022,19.978045,-6.789386,-0.101688,0.015969,-33.946507,33.934349,-0.021884,-0.145169,6.372348,-9.617002,21.322594,-16.898844,42.736767,-34.050816,-22.95923,18.671019,8.747191,-10.039148,Left
2049,7.65,-33.946533,-0.279806,-16.973238,16.838356,20.022289,-6.789399,-0.099652,0.018619,-33.946507,33.938198,-0.075118,0.028714,5.705776,-10.140126,21.487967,-16.913692,43.074123,-34.053684,-23.110437,18.670773,7.891888,-10.783107,Left
2050,7.665,-33.945824,-0.282428,-16.973238,16.828384,20.038982,-6.789386,-0.091128,0.022499,-33.946507,33.936329,-0.000232,-0.119542,5.038781,-10.64642,21.655689,-16.896523,43.425098,-34.062168,-23.270618,18.670868,7.018744,-11.478461,Left
2051,7.68,-33.946507,-0.275325,-16.973253,16.820147,19.992907,-6.789399,-0.098095,0.023086,-33.946518,33.937176,0.10177,-0.189415,4.368384,-11.158658,21.824272,-16.912395,43.757511,-34.054859,-23.455963,18.670801,6.137744,-12.169976,Left
2052,7.695,-33.945808,-0.279669,-16.973253,16.842564,19.999382,-6.789386,-0.100472,0.024302,-33.946507,33.935783,0.332193,-0.46892,3.693575,-11.6764,21.993443,-16.906113,44.104511,-34.059929,-23.640623,18.670786,5.269833,-12.951104,Left
2053,7.71,-33.94656,-0.275038,-16.973238,16.813972,20.025732,-6.789399,-0.097262,0.025736,-33.946507,33.939648,0.337971,-0.199264,3.033383,-12.180099,22.162844,-16.933132,44.449039,-33.999439,-23.766708,18.670759,4.419556,-13.606174,Left
2054,7.725,-33.946083,-0.278617,-16.973253,16.813398,19.930273,-6.789386,-0.115963,0.021515,-33.946507,33.939468,0.479493,-0.215451,2.329108,-12.714356,22.332438,-16.946861,44.815029,-33.980122,-23.97089,18.670732,3.721756,-14.468376,Left
2055,7.74,-33.946381,-0.280625,-16.973238,16.822634,19.897654,-6.789399,-0.122793,0.018906,-33.946507,33.937134,0.477649,-0.094653,1.639519,-13.232617,22.502087,-16.960138,45.131676,-33.955357,-24.15144,18.670746,2.917734,-15.143458,Left
2056,7.755,-33.946438,-0.267894,-16.973238,16.860678,19.89171,-6.789386,-0.133558,0.015764,-33.946491,33.935329,0.526539,-0.023318,0.947866,-13.756179,22.671776,-16.954073,45.44838,-33.978893,-24.377684,18.670786,2.144925,-15.859235,Left
2057,7.77,-33.946629,-0.264164,-16.973211,16.8321,19.963442,-6.789399,-0.130675,0.014685,-33.946476,33.93697,0.53076,-0.017144,0.253154,-14.274194,22.841492,-16.962446,45.76556,-33.960686,-24.569899,18.670786,1.386378,-16.559944,Left
2058,7.785,-33.94664,-0.26079,-16.973253,16.825228,19.940149,-6.789386,-0.130361,0.012936,-33.946491,33.93425,0.467294,-0.052196,-0.441695,-14.805965,23.011208,-16.955671,46.092987,-33.972855,-24.783792,18.670841,0.561646,-17.196804,Left
2059,7.8,-33.946766,-0.258195,-16.973253,16.800148,19.948935,-6.789399,-0.128872,0.013128,-33.946476,33.934689,0.406437,-0.104024,-1.135259,-15.326275,23.180952,-16.954906,46.423046,-33.975273,-24.961786,18.670841,-0.242513,-17.872284,Left
2060,7.815,-33.946697,-0.267429,-16.973238,16.761749,20.001158,-6.789386,-0.123422,0.015177,-33.946507,33.936764,0.364295,-0.201286,-1.831638,-15.845589,23.350668,-16.962324,46.767097,-33.958786,-25.135738,18.670815,-1.089333,-18.608236,Left
2061,7.83,-33.946697,-0.270448,-16.973238,16.768894,19.964617,-6.789399,-0.122288,0.016092,-33.946476,33.934647,0.329133,-0.259042,-2.519903,-16.370161,23.520399,-16.962652,47.101982,-33.956997,-25.304075,18.670841,-1.921127,-19.256039,Left
2062,7.845,-33.946476,-0.275188,-16.973238,16.772417,20.096233,-6.789386,-0.107589,0.020791,-33.946507,33.933952,0.322166,-0.293848,-3.209342,-16.880676,23.690142,-16.966614,47.458832,-33.952477,-25.467413,18.670801,-2.695206,-19.993208,Left
2063,7.86,-33.946438,-0.281827,-16.973225,16.745493,20.079828,-6.789399,-0.099543,0.028427,-33.946507,33.929169,0.307509,-0.354186,-3.275472,-16.933405,23.702396,-16.964127,47.484283,-33.959713,-25.493723,18.670786,-2.948319,-20.071712,Left
2064,7.875,-33.946163,-0.291704,-16.973185,16.718431,19.20059,-8.049146,-0.060106,0.055434,-33.946545,33.933895,0.404743,-0.431135,-3.268778,-15.81324,23.740385,-18.377827,47.60762,-36.598148,-25.627308,20.402964,-3.099308,-19.284794,Left
2065,7.89,-33.946465,-0.284341,-16.973198,16.774754,17.983505,-9.103085,-0.042497,0.061827,-33.946545,33.928925,0.50012,-0.311566,-3.163744,-14.752034,23.747147,-19.577972,47.644356,-39.623989,-25.733681,21.852139,-3.184275,-18.538881,Left
2066,7.905,-33.946232,-0.272907,-16.973171,16.82848,16.626457,-10.406858,-0.047798,0.064859,-33.946518,33.928596,0.504368,0.038782,-3.026102,-13.47248,23.756081,-21.034798,47.685158,-42.911278,-25.897783,23.644817,-3.214847,-17.59939,Left
2067,7.92,-33.946545,-0.269697,-16.973198,16.829094,15.25531,-11.693215,-0.045421,0.062059,-33.946533,33.93148,0.529654,0.178965,-2.8726,-12.173529,23.758512,-22.485788,47.693298,-46.362408,-26.053894,25.413631,-3.236499,-16.659679,Left
2068,7.935,-33.946354,-0.265326,-16.973198,16.845446,13.867101,-13.031646,-0.047743,0.056854,-33.946533,33.932011,0.530965,0.348353,-2.707282,-10.827188,23.760712,-23.991682,47.720211,-49.915882,-26.177179,27.253971,-3.251621,-15.676937,Left
2069,7.95,-33.946301,-0.25534,-16.973185,16.876823,12.491255,-14.371962,-0.051486,0.050393,-33.946518,33.930946,0.438922,0.562015,-2.545379,-9.477119,23.761477,-25.501686,47.726303,-53.533482,-26.341211,29.096907,-3.261648,-14.693362,Left
2070,7.965,-33.945793,-0.279273,-16.973156,16.838261,10.36428,-16.845856,-0.03508,0.061513,-33.946613,33.937202,0.471898,0.356727,-2.229141,-7.057307,23.762024,-28.100491,47.762093,-58.547848,-26.600704,32.014038,-3.249695,-12.704343,Left
2071,7.98,-33.946095,-0.29766,-16.97328,16.792566,9.523606,-16.856401,-0.079135,0.015286,-33.946449,33.930481,0.546224,-0.163815,-2.235316,-6.95051,23.762257,-28.316586,47.705196,-60.983589,-26.690111,32.460938,-3.215462,-12.672255,Left
2072,7.995,-33.945671,-0.290201,-16.972965,16.78097,7.571989,-19.413639,-0.056732,0.039356,-33.946613,33.943649,0.786715,-0.151507,-1.88087,-4.473173,23.762392,-31.005589,47.763405,-66.002861,-26.99131,35.511532,-3.226062,-10.488179,Left
2073,8.01,-33.946766,-0.263235,-16.973267,16.858547,6.985508,-19.506201,-0.081074,0.006434,-33.946476,33.929417,0.892159,0.000574,-1.917808,-4.284318,23.762447,-31.302935,47.695225,-68.464134,-27.066305,36.08926,-3.204329,-10.753956,Left
2074,8.025001,-33.946369,-0.261924,-16.973198,16.833767,6.64684,-20.068584,-0.094366,0.006666,-33.946518,33.938637,0.94844,-0.097521,-1.858194,-3.759118,23.762501,-31.884007,47.692669,-69.834312,-27.159729,36.810692,-3.175287,-10.283259,Left
2075,8.04,-33.946697,-0.269588,-16.973238,16.786188,6.533622,-20.149467,-0.103368,-0.000178,-33.946491,33.934704,1.113266,-0.444782,-1.866322,-3.667552,23.762516,-32.024338,47.65707,-70.497459,-27.177582,37.01363,-3.187677,-10.218154,Left
2076,8.055,-33.946804,-0.258113,-16.973198,16.779316,6.577254,-20.279692,-0.092249,0.00877,-33.946518,33.93671,1.221156,-0.488864,-1.860052,-3.551125,23.762529,-32.161789,47.646839,-70.864922,-27.218359,37.191364,-3.166995,-10.128078,Left
2077,8.070001,-33.946968,-0.245723,-16.973198,16.781939,6.592963,-20.311262,-0.081744,0.018838,-33.946491,33.934319,1.285606,-0.480504,-1.864573,-3.52446,23.762529,-32.208317,47.630093,-71.045593,-27.223413,37.254433,-3.152761,-10.077343,Left
2078,8.085,-33.946941,-0.236256,-16.973225,16.785013,6.59213,-20.342817,-0.073985,0.030162,-33.946507,33.934048,1.311724,-0.440233,-1.863658,-3.495295,23.762529,-32.241253,47.630463,-71.141884,-27.222635,37.299648,-3.112244,-10.043343,Left
2079,8.1,-33.947037,-0.229221,-16.973238,16.7934,6.574453,-20.353048,-0.070501,0.038454,-33.946491,33.93309,1.292272,-0.375647,-1.862483,-3.488915,23.762529,-32.256947,47.633617,-71.19265,-27.18877,37.318161,-3.071277,-10.040487,Left
2080,8.115001,-33.946751,-0.237704,-16.973238,16.756613,6.61497,-19.731077,-0.059573,0.036514,-33.946507,33.929226,1.286111,-0.49956,-1.606447,-3.165779,23.447588,-31.527634,47.002316,-69.488335,-26.823246,36.448101,-2.758386,-9.236315,Left
2081,8.13,-33.947063,-0.231065,-16.973253,16.758949,6.691564,-18.577295,-0.043986,0.034219,-33.946507,33.928474,1.177825,-0.207187,-1.163495,-2.581661,22.869181,-30.251223,45.847031,-66.786819,-26.074425,34.865276,-2.177232,-7.943578,Left
2082,8.145,-33.946766,-0.236256,-16.973225,16.80195,6.560984,-18.66024,-0.051636,0.051746,-33.946507,33.941177,1.09477,-0.162504,-1.16508,-2.594079,22.909616,-30.328896,45.934418,-66.606941,-26.057117,34.976524,-2.112496,-8.1057,Left
2083,8.160001,-33.94701,-0.230601,-16.97328,16.757746,6.66677,-17.160208,-0.041555,0.032143,-33.946507,33.923134,0.997139,0.064969,-0.610059,-1.853153,22.159184,-28.666796,44.429329,-63.588078,-25.195175,32.91449,-1.415584,-6.32384,Left
2084,8.175,-33.946491,-0.255517,-16.973238,16.76664,6.564508,-16.728104,-0.046049,0.044478,-33.946507,33.944866,0.952033,-0.113928,-0.417284,-1.598715,21.942829,-28.144957,43.993221,-61.399837,-24.85301,32.335484,-1.103977,-5.887049,Left
2085,8.190001,-33.946709,-0.251897,-16.973253,16.790449,6.570519,-15.898522,-0.050817,0.038809,-33.946507,33.931274,0.907008,0.081143,-0.092358,-1.195215,21.527924,-27.229601,43.185879,-59.217945,-24.348082,31.176535,-0.615905,-4.949292,Left
2086,8.205,-33.946274,-0.267853,-16.973253,16.811691,6.559099,-15.256607,-0.051431,0.040612,-33.946507,33.936726,0.924534,0.005177,0.140224,-0.863718,21.20689,-26.506189,42.562489,-57.263283,-23.866989,30.315222,-0.255408,-4.258595,Left
2087,8.22,-33.946518,-0.263072,-16.973253,16.826199,6.579398,-14.549123,-0.052551,0.039137,-33.946507,33.93335,0.921625,0.192475,0.433717,-0.513357,20.853128,-25.704201,41.866425,-55.309368,-23.453968,29.320787,0.231079,-3.463056,Left
2088,8.235001,-33.946178,-0.277073,-16.973253,16.821676,6.572391,-13.875106,-0.051568,0.039615,-33.946491,33.934265,0.996292,0.096278,0.661941,-0.176711,20.516085,-24.955025,41.209908,-53.42305,-22.972385,28.416292,0.571564,-2.713539,Left
2089,8.25,-33.946449,-0.27094,-16.973238,16.825256,6.598072,-13.19053,-0.050325,0.040093,-33.946518,33.934608,1.062094,0.22985,0.948454,0.162982,20.173798,-24.17301,40.531586,-51.526375,-22.545799,27.452717,1.070004,-1.937356,Left
2090,8.265,-33.946232,-0.268782,-16.973267,16.859926,6.58086,-12.51206,-0.05042,0.040926,-33.946507,33.931793,1.121777,0.183391,1.180161,0.499328,19.834541,-23.405582,39.864796,-49.694614,-22.076962,26.542238,1.453068,-1.14657,Left
2091,8.280001,-33.946381,-0.253878,-16.973238,16.881031,6.595135,-11.831964,-0.049737,0.041582,-33.946518,33.931057,1.125506,0.224863,1.468067,0.843132,19.494493,-22.606165,39.164333,-47.852116,-21.679935,25.584686,1.93502,-0.3286,Left
2092,8.295,-33.946247,-0.256597,-16.973267,16.865896,6.578579,-11.153003,-0.048631,0.041186,-33.946507,33.93264,1.093991,0.12767,1.700143,1.178686,19.155006,-21.851088,38.491394,-46.001324,-21.233788,24.673567,2.305435,0.439181,Left
2093,8.31,-33.946697,-0.235396,-16.973253,16.844067,6.663929,-9.843928,-0.03941,0.029001,-33.946491,33.931026,1.36948,0.226079,2.200264,1.826406,18.500483,-20.405504,37.172089,-43.035206,-20.459627,22.866928,3.116356,1.867428,Left
2094,8.325001,-33.946121,-0.24601,-16.973238,16.873285,6.577363,-9.267884,-0.043631,0.038809,-33.946507,33.93428,1.277177,0.03258,2.442667,2.129325,18.212454,-19.685343,36.583588,-40.951069,-20.061359,22.063232,3.498259,2.619869,Left
2095,8.34,-33.94619,-0.262402,-16.973238,16.833412,6.663697,-8.46397,-0.030558,0.043945,-33.946491,33.931042,1.18191,-0.119692,2.739493,2.548863,17.810497,-18.815369,35.768417,-38.777702,-19.579298,20.97521,3.981755,3.277248,Left
2096,8.355,-33.946083,-0.261856,-16.973238,16.83897,6.659107,-7.793751,-0.027034,0.048044,-33.946507,33.935863,1.112146,-0.115649,3.030937,2.913199,17.47538,-18.026741,35.070507,-36.836193,-19.168982,20.032986,4.489552,3.990784,Left
2097,8.37,-33.94619,-0.266323,-16.973253,16.853001,6.593523,-7.088767,-0.032976,0.04415,-33.946476,33.934593,1.071411,-0.276541,3.287548,3.280499,17.122889,-17.255217,34.343094,-34.90366,-18.778704,19.085161,4.924839,4.706888,Left
2098,8.385,-33.946327,-0.262266,-16.973267,16.877234,6.424681,-7.03877,-0.059259,0.039301,-33.946491,33.944046,1.011565,-0.339679,3.322409,3.301932,17.097889,-17.207323,34.274956,-34.714233,-18.74988,19.00996,4.981039,4.988155,Left
2099,8.400001,-33.946274,-0.260203,-16.973307,16.874092,7.429716,-6.881088,-0.074886,0.031173,-33.946518,33.929443,0.799364,-0.329256,4.002983,2.790638,17.963861,-17.017786,36.430275,-34.300568,-20.26132,18.797186,6.146378,4.876905,Left
2100,8.415,-33.946491,-0.249152,-16.973225,16.87084,8.589468,-6.853207,-0.07938,0.022567,-33.946518,33.936108,0.658594,-0.305296,4.552034,2.274917,18.740387,-16.991421,38.638969,-34.215,-21.581171,18.757994,7.087564,4.779685,Left
2101,8.43,-33.946312,-0.251774,-16.973253,16.826471,9.821839,-6.816133,-0.085978,0.011283,-33.946518,33.931904,0.445028,-0.35614,5.208197,1.658725,19.699659,-16.935072,41.176861,-34.100021,-23.19136,18.707888,8.239885,4.497543,Left
2102,8.445001,-33.946518,-0.248045,-16.973225,16.81348,11.126132,-6.806092,-0.091333,0.001175,-33.946533,33.933487,0.361003,-0.399798,5.846123,1.020717,20.659424,-16.929062,43.769669,-34.088463,-24.799776,18.693886,9.375582,4.093455,Left
2103,8.46,-33.946411,-0.253987,-16.973238,16.781885,12.479999,-6.797008,-0.092522,-0.00433,-33.946533,33.935932,0.227869,-0.447459,6.505796,0.364391,21.658709,-16.915701,46.40197,-34.028126,-26.48175,18.681469,10.554022,3.620997,Left
2104,8.475,-33.946735,-0.247813,-16.973211,16.794916,13.834098,-6.793853,-0.095104,-0.00892,-33.946518,33.933952,0.199742,-0.45332,7.161658,-0.305815,22.662363,-16.921139,49.060032,-34.04565,-28.151171,18.677029,11.724238,3.097122,Left
2105,8.490001,-33.946423,-0.255722,-16.973225,16.775108,15.244299,-6.791544,-0.089516,-0.008948,-33.946533,33.936069,0.132997,-0.48799,7.830553,-0.965953,23.675047,-16.915005,51.743847,-34.007595,-29.845537,18.673779,12.912951,2.48026,Left
2106,8.505,-33.946545,-0.259889,-16.973225,16.780094,16.62804,-6.790615,-0.084571,-0.007445,-33.946533,33.935551,0.082235,-0.484083,8.501264,-1.632128,24.689632,-16.921467,54.433903,-34.01709,-31.539833,18.6724,14.09792,1.821775,Left
2107,8.52,-33.946449,-0.259602,-16.973225,16.786884,18.021919,-6.790014,-0.078301,-0.004918,-33.946518,33.938457,0.172585,-0.476255,9.175335,-2.292239,25.706387,-16.920359,57.147045,-33.986053,-33.231056,18.671537,15.287904,1.177183,Left
2108,8.535001,-33.946518,-0.258564,-16.973238,16.799725,19.38946,-6.789741,-0.073684,-0.001871,-33.946545,33.93708,0.251501,-0.447159,9.851974,-2.957404,26.723772,-16.927162,59.863575,-33.997662,-34.922497,18.671183,16.472107,0.470259,Left
2109,8.55,-33.946274,-0.270585,-16.973253,16.774672,19.857929,-6.789591,-0.048057,0.003634,-33.946476,33.939716,0.304326,-0.394922,9.92059,-3.007305,26.796867,-16.929771,60.154816,-33.980396,-35.003929,18.67091,16.532515,0.006407,Left
2110,8.565001,-33.946163,-0.288343,-16.973238,16.76149,19.919592,-6.789509,-0.057196,0.007213,-33.946491,33.936424,0.183609,-0.419701,10.030898,-3.709367,25.985277,-16.942326,57.99485,-33.986282,-33.502968,18.671087,16.02178,-0.872734,Left
2111,8.58,-33.946259,-0.273208,-16.973253,16.820925,20.050676,-6.789468,-0.052306,0.015832,-33.946476,33.936493,0.731486,-0.447596,10.066155,-4.179748,25.124687,-16.961464,55.438557,-33.956764,-31.840294,18.67091,15.587476,-1.931755,Left
2112,8.595,-33.947147,-0.256146,-16.973267,16.767733,20.099676,-6.789454,-0.051855,0.024548,-33.946491,33.93148,0.709151,-0.346441,10.090813,-5.283629,23.068485,-16.952311,51.114704,-33.980507,-29.109543,18.671019,14.525463,-3.874343,Left
2113,8.610001,-33.947323,-0.241666,-16.973267,16.780737,20.129742,-6.78944,-0.055543,0.035476,-33.946518,33.941013,0.92004,-0.191491,10.108161,-5.754421,22.153828,-16.967556,47.267288,-33.958881,-26.436535,18.67091,14.077361,-4.960357,Left
2114,8.625,-33.947216,-0.245914,-16.973253,16.788292,20.212128,-6.78944,-0.054095,0.039943,-33.946507,33.938923,0.712457,-0.028564,10.125878,-6.433136,20.862211,-16.976326,43.522648,-33.949894,-23.85874,18.670923,13.480799,-6.250142,Left
2115,8.64,-33.946491,-0.267757,-16.973253,16.81773,20.292669,-6.78944,-0.042962,0.046117,-33.946507,33.937965,0.546497,0.096797,10.111399,-6.49551,20.807161,-16.978539,42.530098,-33.945385,-23.21274,18.67091,13.453779,-6.339208,Left
2116,8.655001,-33.946411,-0.273686,-16.973267,16.872589,20.315851,-6.78944,-0.03437,0.049464,-33.946518,33.942707,0.653198,0.160537,9.50944,-7.103206,20.679668,-16.976805,41.916012,-33.945755,-22.72053,18.67091,12.608829,-7.25989,Left
2117,8.67,-33.946053,-0.270749,-16.973267,16.907505,20.155848,-6.78944,-0.036596,0.050011,-33.946507,33.932503,0.779243,0.158515,8.979049,-7.540816,20.768679,-16.955343,41.890205,-33.975754,-22.609661,18.671032,11.924882,-7.642613,Left
2118,8.685,-33.946285,-0.255545,-16.97332,16.879747,19.865223,-6.789427,-0.075351,0.036705,-33.946533,33.92831,0.675233,0.067865,8.349893,-8.030663,20.865477,-16.921221,41.941936,-34.0284,-22.601028,18.671061,11.178205,-8.012058,Left
2119,8.700001,-33.94593,-0.26411,-16.973293,16.86274,19.764177,-6.789427,-0.105977,0.017758,-33.946507,33.936436,0.647912,-0.481706,7.089176,-9.018131,21.167358,-16.884611,42.431637,-34.092575,-22.907089,18.671511,9.673256,-9.26507,Left
2120,8.715,-33.946533,-0.270148,-16.973238,16.713554,19.930588,-6.789427,-0.093628,0.01683,-33.946507,33.935905,0.438812,-0.111332,7.105583,-9.023746,21.135365,-16.928583,42.402252,-33.990654,-22.844646,18.670937,9.618778,-9.364176,Left
2121,8.73,-33.946873,-0.27512,-16.973238,16.661673,19.819229,-6.789427,-0.113163,0.007267,-33.946476,33.951176,0.353776,-0.122848,5.64981,-10.136903,21.512077,-16.939348,43.061611,-33.945099,-23.205568,18.671455,7.857532,-10.651243,Left
2122,8.745,-33.945919,-0.282893,-16.973253,16.755192,19.956091,-6.789427,-0.104748,0.009426,-33.946507,33.92432,0.186724,-0.010956,5.757863,-10.058833,21.460386,-16.9326,43.015686,-33.965767,-23.114876,18.67091,7.941912,-10.71699,Left
2123,8.76,-33.946941,-0.253455,-16.973225,16.88237,19.966242,-6.78944,-0.117862,0.005218,-33.946507,33.941998,0.14827,0.310719,4.276737,-11.211482,21.851101,-16.947613,43.727036,-33.966175,-23.524319,18.670897,6.134644,-12.241981,Left
2124,8.775001,-33.94492,-0.294764,-16.973225,16.837877,20.17597,-6.78944,-0.082167,0.022184,-33.946491,33.914883,-0.022581,-0.005464,4.40595,-11.116283,21.796663,-16.92771,43.72187,-34.018578,-23.52466,18.670815,6.097556,-12.264165,Left
2125,8.79,-33.946873,-0.265189,-16.973238,16.848425,20.024025,-6.78944,-0.098314,0.018278,-33.946507,33.947433,-0.092331,0.450956,2.935766,-12.248551,22.190151,-16.946178,44.470787,-33.967953,-23.81217,18.670773,4.399065,-13.714392,Left
2126,8.805,-33.945957,-0.270926,-16.973253,16.805038,19.901642,-6.78944,-0.110253,0.018442,-33.946507,33.92704,-0.145961,0.552275,2.467338,-12.591877,22.292877,-16.935099,44.732479,-33.996391,-23.899364,18.670855,3.798295,-14.167233,Left
2127,8.820001,-33.946247,-0.286977,-16.973225,16.794207,19.911327,-6.78944,-0.121441,0.017185,-33.946507,33.945564,-0.206422,0.507797,1.650256,-13.220227,22.503698,-16.949484,45.160393,-33.974442,-24.090597,18.670841,2.832589,-15.10943,Left
